STATEFP|DISTRICT|NAME|NAMELSAD
26|00005|Battle Creek Public Schools|Battle Creek Public Schools
26|00006|Bessemer Area School District|Bessemer Area School District
26|00007|Harbor Beach Community Schools|Harbor Beach Community Schools
26|00012|St. Ignace Area Schools|St. Ignace Area Schools
26|00013|Marquette Area Public Schools|Marquette Area Public Schools
26|00014|Ewen-Trout Creek Consolidated Schools|Ewen-Trout Creek Consolidated Schools
26|00015|Wayne-Westland Community School District|Wayne-Westland Community School District
26|00016|Crestwood School District|Crestwood School District
26|00017|Bad Axe Public Schools|Bad Axe Public Schools
26|00018|L'Anse Area Schools|L'Anse Area Schools
26|00019|Superior Central Schools|Superior Central Schools
26|01890|Adams Township School District|Adams Township School District
26|01920|Addison Community Schools|Addison Community Schools
26|01950|Adrian City School District|Adrian City School District
26|01980|Airport Community School District|Airport Community School District
26|02010|Akron-Fairgrove Schools|Akron-Fairgrove Schools
26|02040|Alba Public Schools|Alba Public Schools
26|02070|Albion Public Schools|Albion Public Schools
26|02160|Alcona Community Schools|Alcona Community Schools
26|02190|Algonac Community School District|Algonac Community School District
26|02220|Allegan Public Schools|Allegan Public Schools
26|02520|Allen Park Public Schools|Allen Park Public Schools
26|02550|Allendale Public School District|Allendale Public School District
26|02640|Alma Public Schools|Alma Public Schools
26|02670|Almont Community Schools|Almont Community Schools
26|02730|Alpena Public Schools|Alpena Public Schools
26|02790|Anchor Bay School District|Anchor Bay School District
26|02820|Ann Arbor Public Schools|Ann Arbor Public Schools
26|03060|Arenac Eastern School District|Arenac Eastern School District
26|03240|Armada Area Schools|Armada Area Schools
26|03480|Ashley Community Schools|Ashley Community Schools
26|03510|Athens Area Schools|Athens Area Schools
26|03540|Atherton Community Schools|Atherton Community Schools
26|03570|Atlanta Community Schools|Atlanta Community Schools
26|03600|Au Gres-Sims School District|Au Gres-Sims School District
26|03690|Avondale School District|Avondale School District
26|03810|Baldwin Community Schools|Baldwin Community Schools
26|03870|Bangor Public Schools|Bangor Public Schools
26|03900|Bangor Township Schools|Bangor Township Schools
26|03990|Baraga Area Schools|Baraga Area Schools
26|04020|Bark River-Harris School District|Bark River-Harris School District
26|04170|Bath Community Schools|Bath Community Schools
26|04260|Bay City School District|Bay City School District
26|04290|Beal City Public Schools|Beal City Public Schools
26|04320|Bear Lake School District|Bear Lake School District
26|04350|Beaver Island Community School|Beaver Island Community School
26|04440|Beaverton Rural Schools|Beaverton Rural Schools
26|04470|Bedford Public Schools|Bedford Public Schools
26|04500|Beecher Community School District|Beecher Community School District
26|04530|Belding Area School District|Belding Area School District
26|04620|Bellaire Public Schools|Bellaire Public Schools
26|04650|Bellevue Community Schools|Bellevue Community Schools
26|04740|Bendle Public Schools|Bendle Public Schools
26|04800|Bentley Community Schools|Bentley Community Schools
26|04830|Benton Harbor Area Schools|Benton Harbor Area Schools
26|04950|Benzie County Central School|Benzie County Central School
26|05010|Berkley School District|Berkley School District
26|05430|Berrien Springs Public Schools|Berrien Springs Public Schools
26|05690|Big Bay de Noc School District|Big Bay de Noc School District
26|05780|Big Rapids Public Schools|Big Rapids Public Schools
26|05820|Birch Run Area School District|Birch Run Area School District
26|05850|Birmingham City School District|Birmingham City School District
26|06000|Blissfield Community Schools|Blissfield Community Schools
26|06090|Bloomfield Hills School District|Bloomfield Hills School District
26|06270|Bloomingdale Public School District|Bloomingdale Public School District
26|06500|Boyne City Public Schools|Boyne City Public Schools
26|06510|Boyne Falls Public School District|Boyne Falls Public School District
26|06570|Brandon School District|Brandon School District
26|06600|Brandywine Public School District|Brandywine Public School District
26|06630|Breckenridge Community Schools|Breckenridge Community Schools
26|06720|Breitung Township Schools|Breitung Township Schools
26|06780|Bridgeport-Spaulding Community School District|Bridgeport-Spaulding Community School District
26|06840|Bridgman Public Schools|Bridgman Public Schools
26|06870|Brighton Area Schools|Brighton Area Schools
26|06900|Brimley Area Schools|Brimley Area Schools
26|06930|Britton-Macon Area School District|Britton-Macon Area School District
26|06960|Bronson Community School District|Bronson Community School District
26|06990|Columbia School District|Columbia School District
26|07040|Brown City Community School District|Brown City Community School District
26|07080|Flat Rock Community Schools|Flat Rock Community Schools
26|07140|Buchanan Community School District|Buchanan Community School District
26|07170|Buckley Community School District|Buckley Community School District
26|07230|Buena Vista School District|Buena Vista School District
26|07320|Bullock Creek School District|Bullock Creek School District
26|07410|Burr Oak Community School District|Burr Oak Community School District
26|07470|Burt Township School District|Burt Township School District
26|07530|Byron Area Schools|Byron Area Schools
