STATEFP|DISTRICT|NAME|NAMELSAD
34|00660|Absecon City School District|Absecon City School District
34|00690|Alexandria Township School District|Alexandria Township School District
34|00720|Allamuchy Township School District|Allamuchy Township School District
34|00750|Allendale Borough School District|Allendale Borough School District
34|00810|Alloway Township School District|Alloway Township School District
34|00840|Alpha Borough School District|Alpha Borough School District
34|00870|Alpine Borough School District|Alpine Borough School District
34|00900|Andover Regional School District|Andover Regional School District
34|01020|Atlantic Highlands Borough School District|Atlantic Highlands Borough School District
34|01110|Avalon Borough School District|Avalon Borough School District
34|01140|Avon-by-the-Sea Borough School District|Avon-by-the-Sea Borough School District
34|01170|Barrington Borough School District|Barrington Borough School District
34|01200|Bass River Township School District|Bass River Township School District
34|01230|Bay Head Borough School District|Bay Head Borough School District
34|01290|Beach Haven Borough School District|Beach Haven Borough School District
34|01320|Bedminster Township School District|Bedminster Township School District
34|01380|Bellmawr Borough School District|Bellmawr Borough School District
34|01410|Belmar Borough School District|Belmar Borough School District
34|01560|Berkeley Township School District|Berkeley Township School District
34|01590|Berlin Borough School District|Berlin Borough School District
34|01620|Berlin Township School District|Berlin Township School District
34|01710|Bethlehem Township School District|Bethlehem Township School District
34|01740|Beverly City School District|Beverly City School District
34|01800|Blairstown Township School District|Blairstown Township School District
34|01860|Bloomingdale Borough School District|Bloomingdale Borough School District
34|01890|Bloomsbury Borough School District|Bloomsbury Borough School District
34|01980|Boonton Township School District|Boonton Township School District
34|02130|Bradley Beach Borough School District|Bradley Beach Borough School District
34|02160|Branchburg Township School District|Branchburg Township School District
34|02310|Brielle Borough School District|Brielle Borough School District
34|02340|Brigantine City School District|Brigantine City School District
34|02370|Brooklawn Borough School District|Brooklawn Borough School District
34|02550|Byram Township School District|Byram Township School District
34|02610|Califon Borough School District|Califon Borough School District
34|02700|Cape May City School District|Cape May City School District
34|02790|Carlstadt Borough School District|Carlstadt Borough School District
34|03030|Chesilhurst Borough School District|Chesilhurst Borough School District
34|03060|Chester Township School District|Chester Township School District
34|03090|Chesterfield Township School District|Chesterfield Township School District
34|03240|Clementon Borough School District|Clementon Borough School District
34|03330|Clinton Town School District|Clinton Town School District
34|03360|Clinton Township School District|Clinton Township School District
34|03390|Closter Borough School District|Closter Borough School District
34|03450|Colts Neck Township School District|Colts Neck Township School District
34|03480|Commercial Township School District|Commercial Township School District
34|03540|Cranbury Township School District|Cranbury Township School District
34|03630|Deal Borough School District|Deal Borough School District
34|03660|Deerfield Township School District|Deerfield Township School District
34|03690|Delanco Township School District|Delanco Township School District
34|03720|Delaware Township School District|Delaware Township School District
34|03810|Demarest Borough School District|Demarest Borough School District
34|03840|Dennis Township School District|Dennis Township School District
34|03870|Denville Township School District|Denville Township School District
34|03960|Downe Township School District|Downe Township School District
34|04050|Eagleswood Township School District|Eagleswood Township School District
34|04080|East Amwell Township School District|East Amwell Township School District
34|04140|East Greenwich Township School District|East Greenwich Township School District
34|04170|East Hanover Township School District|East Hanover Township School District
34|04200|East Newark Borough School District|East Newark Borough School District
34|04290|East Rutherford Borough School District|East Rutherford Borough School District
34|04350|Eastampton Township School District|Eastampton Township School District
34|04410|Eatontown Borough School District|Eatontown Borough School District
34|04440|Edgewater Borough School District|Edgewater Borough School District
34|04470|Edgewater Park Township School District|Edgewater Park Township School District
34|04530|Egg Harbor City School District|Egg Harbor City School District
34|04620|Elk Township School District|Elk Township School District
34|04650|Elmer Borough School District|Elmer Borough School District
34|04680|Elsinboro Township School District|Elsinboro Township School District
34|04770|Englewood Cliffs Borough School District|Englewood Cliffs Borough School District
34|04830|Essex Fells Borough School District|Essex Fells Borough School District
