STATEFP|COUNTYFP|DISTRICT|NAME|NAMELSAD
29|001|10|Southwest 1|Southwest 1 Voting District
29|001|11|Truman State University|Truman State University Voting District
29|001|2|Brashear|Brashear Voting District
29|001|3|Northeast 4|Northeast 4 Voting District
29|001|4|Northeast 5|Northeast 5 Voting District
29|001|5|Northeast 6|Northeast 6 Voting District
29|001|6|Novinger|Novinger Voting District
29|001|7|Rural Benton|Rural Benton Voting District
29|001|8|Southeast 2|Southeast 2 Voting District
29|001|9|Southeast 3|Southeast 3 Voting District
29|003|10|Helena|Helena Voting District
29|003|11|Lincoln|Lincoln Voting District
29|003|12|Rochester|Rochester Voting District
29|003|13|Savannah Northwest|Savannah Northwest Voting District
29|003|14|Savannah Northeast|Savannah Northeast Voting District
29|003|15|Empire East|Empire East Voting District
29|003|16|Fillmore|Fillmore Voting District
29|003|17|Rosendale|Rosendale Voting District
29|003|18|Platte East|Platte East Voting District
29|003|19|Platte West|Platte West Voting District
29|003|2|John Glenn A|John Glenn A Voting District
29|003|20|Bolckow|Bolckow Voting District
29|003|21|Clay|Clay Voting District
29|003|3|Country Club|Country Club Voting District
29|003|4|Monroe East|Monroe East Voting District
29|003|5|Monroe West|Monroe West Voting District
29|003|6|John Glenn|John Glenn Voting District
29|003|7|Beeler|Beeler Voting District
29|003|8|Savannah Southeast|Savannah Southeast Voting District
29|003|9|Savannah Southwest|Savannah Southwest Voting District
29|005|2|Fairfax|Fairfax Voting District
29|005|3|Phelps City|Phelps City Voting District
29|005|4|Rock Port|Rock Port Voting District
29|005|5|Tarkio|Tarkio Voting District
29|005|6|Watson|Watson Voting District
29|005|7|Westboro|Westboro Voting District
29|007|502|Friendship|Friendship Voting District
29|007|506|Thompson|Thompson Voting District
29|007|508|Community|Community Voting District
29|007|510|Laddonia|Laddonia Voting District
29|007|512|Farber|Farber Voting District
29|007|513|I E Cuivre|I E Cuivre Voting District
29|007|545|South Fork|South Fork Voting District
29|007|616|Mexico No. 4|Mexico No. 4 Voting District
29|007|623|Mexico No. 1|Mexico No. 1 Voting District
29|007|632|Mexico No. 2|Mexico No. 2 Voting District
29|007|633|Mexico No. 3|Mexico No. 3 Voting District
29|007|641|Mexico No. 5|Mexico No. 5 Voting District
29|007|642|Mexico No. 6|Mexico No. 6 Voting District
29|007|657|Martinsburg|Martinsburg Voting District
29|007|658|Benton City|Benton City Voting District
29|007|667|Wilson/Salt River|Wilson/Salt River Voting District
29|009|10|Jenkins|Jenkins Voting District
29|009|11|Kings Prairie|Kings Prairie Voting District
29|009|12|McDonald|McDonald Voting District
29|009|13|McDowell|McDowell Voting District
29|009|14|Mineral|Mineral Voting District
29|009|15|Monett|Monett Voting District
29|009|16|Ozark|Ozark Voting District
29|009|17|Pleasant Ridge|Pleasant Ridge Voting District
29|009|18|Purdy|Purdy Voting District
29|009|19|Roaring River|Roaring River Voting District
29|009|2|Ash|Ash Voting District
29|009|20|Seligman|Seligman Voting District
29|009|21|Shell Knob|Shell Knob Voting District
29|009|22|Washburn|Washburn Voting District
29|009|23|Wheaton|Wheaton Voting District
29|009|3|Butterfield|Butterfield Voting District
29|009|4|Capps Creek|Capps Creek Voting District
29|009|5|Cassville City|Cassville City Voting District
29|009|6|Cassville Rural|Cassville Rural Voting District
29|009|7|Crane Creek|Crane Creek Voting District
29|009|8|Exeter|Exeter Voting District
29|009|9|Golden|Golden Voting District
29|011|10|Barton City|Barton City Voting District
29|011|11|Central|Central Voting District
29|011|12|City No. 1 & 2|City No. 1 & 2 Voting District
29|011|13|City No. 3 & 4|City No. 3 & 4 Voting District
29|011|14|Doyles Port|Doyles Port Voting District
29|011|15|Golden City|Golden City Voting District
29|011|16|Lamar|Lamar Voting District
29|011|17|Leroy|Leroy Voting District
29|011|2|Milford|Milford Voting District
29|011|3|Nashville|Nashville Voting District
29|011|4|Newport|Newport Voting District
29|011|5|Northfork|Northfork Voting District
29|011|6|Ozark|Ozark Voting District
29|011|7|Richland|Richland Voting District
29|011|8|Southwest|Southwest Voting District
29|011|9|Union|Union Voting District
29|013|2701|Drexel|Drexel Voting District
29|013|2703|Adrian South|Adrian South Voting District
29|013|2705|Adrian North|Adrian North Voting District
29|013|2722|Ballard|Ballard Voting District
29|013|2767|Amsterdam|Amsterdam Voting District
29|013|2801|Butler No. 1|Butler No. 1 Voting District
29|013|2814|Butler No. 2|Butler No. 2 Voting District
29|013|2825|Amoret|Amoret Voting District
29|013|2847|Hudson|Hudson Voting District
29|013|2849|Butler No. 3|Butler No. 3 Voting District
29|013|2850|Butler No. 4|Butler No. 4 Voting District
29|013|2868|Hume|Hume Voting District
29|013|2892|Rich Hill South|Rich Hill South Voting District
29|013|2904|Rich Hill North|Rich Hill North Voting District
29|013|2930|Rockville|Rockville Voting District
29|015|2612|West Williams|West Williams Voting District
29|015|2614|East Williams|East Williams Voting District
29|015|2650|North White|North White Voting District
29|015|2723|South White|South White Voting District
29|015|2785|North Lindsey|North Lindsey Voting District
29|015|2790|Cole No. 2|Cole No. 2 Voting District
29|015|2793|Cole No. 1|Cole No. 1 Voting District
29|015|2799|South Lindsey|South Lindsey Voting District
29|015|2813|Tom|Tom Voting District
29|015|2848|North Union|North Union Voting District
29|015|2874|Alexander|Alexander Voting District
29|015|2895|South Union|South Union Voting District
29|015|2901|Fristoe|Fristoe Voting District
29|017|10|Scopus|Scopus Voting District
29|017|11|Sedgewickville|Sedgewickville Voting District
29|017|12|Sitze|Sitze Voting District
29|017|13|Sturdivant|Sturdivant Voting District
29|017|14|Younts Store|Younts Store Voting District
29|017|15|Zalma|Zalma Voting District
29|017|2|Bollinger|Bollinger Voting District
29|017|3|Drum-Dongola|Drum-Dongola Voting District
29|017|4|Glen Allen|Glen Allen Voting District
29|017|5|Hurricane|Hurricane Voting District
29|017|6|Lutesville|Lutesville Voting District
29|017|7|Marble Hill No. 1|Marble Hill No. 1 Voting District
29|017|8|Marble Hill No. 2|Marble Hill No. 2 Voting District
29|017|9|Patton|Patton Voting District
29|019|07|07|Voting District 07
29|019|08|08|Voting District 08
29|019|09|09|Voting District 09
29|019|10|10|Voting District 10
29|019|11|11|Voting District 11
29|019|12|12|Voting District 12
29|019|14|14|Voting District 14
29|019|15|15|Voting District 15
29|019|16|16|Voting District 16
29|019|17|17|Voting District 17
29|019|18|18|Voting District 18
29|019|19|19|Voting District 19
29|019|1A|1A|Voting District 1A
29|019|1B|1B|Voting District 1B
29|019|1C|1C|Voting District 1C
29|019|1D|1D|Voting District 1D
29|019|1E|1E|Voting District 1E
29|019|1F|1F|Voting District 1F
29|019|1G|1G|Voting District 1G
29|019|1H|1H|Voting District 1H
29|019|1I|1I|Voting District 1I
29|019|20|20|Voting District 20
29|019|21|21|Voting District 21
29|019|22|22|Voting District 22
29|019|23|23|Voting District 23
29|019|24|24|Voting District 24
29|019|25|25|Voting District 25
29|019|26|26|Voting District 26
29|019|27|27|Voting District 27
29|019|28|28|Voting District 28
29|019|29|29|Voting District 29
29|019|2A|2A|Voting District 2A
29|019|2B|2B|Voting District 2B
29|019|2C|2C|Voting District 2C
29|019|2D|2D|Voting District 2D
29|019|2E|2E|Voting District 2E
29|019|2F|2F|Voting District 2F
29|019|2G|2G|Voting District 2G
29|019|2H|2H|Voting District 2H
29|019|2I|2I|Voting District 2I
29|019|2J|2J|Voting District 2J
29|019|2K|2K|Voting District 2K
29|019|30|30|Voting District 30
29|019|31|31|Voting District 31
29|019|32|32|Voting District 32
29|019|33|33|Voting District 33
29|019|34|34|Voting District 34
29|019|35|35|Voting District 35
29|019|36|36|Voting District 36
29|019|37|37|Voting District 37
29|019|38|38|Voting District 38
29|019|39|39|Voting District 39
29|019|3A|3A|Voting District 3A
29|019|3B|3B|Voting District 3B
29|019|3C|3C|Voting District 3C
29|019|3D|3D|Voting District 3D
29|019|3E|3E|Voting District 3E
29|019|3F|3F|Voting District 3F
29|019|40|40|Voting District 40
29|019|41|41|Voting District 41
29|019|42|42|Voting District 42
29|019|4A|4A|Voting District 4A
29|019|4B|4B|Voting District 4B
29|019|4C|4C|Voting District 4C
29|019|4D|4D|Voting District 4D
29|019|4E|4E|Voting District 4E
29|019|4F|4F|Voting District 4F
29|019|4G|4G|Voting District 4G
29|019|4H|4H|Voting District 4H
29|019|4I|4I|Voting District 4I
29|019|4J|4J|Voting District 4J
29|019|4K|4K|Voting District 4K
29|019|4L|4L|Voting District 4L
29|019|5A|5A|Voting District 5A
29|019|5B|5B|Voting District 5B
29|019|5C|5C|Voting District 5C
29|019|5D|5D|Voting District 5D
29|019|5E|5E|Voting District 5E
29|019|5F|5F|Voting District 5F
29|019|5G|5G|Voting District 5G
29|019|5H|5H|Voting District 5H
29|019|5I|5I|Voting District 5I
29|019|5J|5J|Voting District 5J
29|019|5K|5K|Voting District 5K
29|019|5L|5L|Voting District 5L
29|019|5M|5M|Voting District 5M
29|019|6A|6A|Voting District 6A
29|019|6B|6B|Voting District 6B
29|019|6C|6C|Voting District 6C
29|019|6D|6D|Voting District 6D
29|019|6E|6E|Voting District 6E
29|019|6F|6F|Voting District 6F
29|019|6G|6G|Voting District 6G
29|019|6H|6H|Voting District 6H
29|019|6I|6I|Voting District 6I
29|021|1|1-A|Voting District 1-A
29|021|10|6-B|Voting District 6-B
29|021|11|7-C|Voting District 7-C
29|021|12|7-E|Voting District 7-E
29|021|13|8-C|Voting District 8-C
29|021|14|8-D|Voting District 8-D
29|021|15|9-B|Voting District 9-B
29|021|16|9-C|Voting District 9-C
29|021|17|10-A|Voting District 10-A
29|021|18|10-B|Voting District 10-B
29|021|2|1-B|Voting District 1-B
29|021|20|11-B|Voting District 11-B
29|021|21|12-A|Voting District 12-A
29|021|22|12-B|Voting District 12-B
29|021|23|13-A|Voting District 13-A
29|021|24|13-B|Voting District 13-B
29|021|25|15-C|Voting District 15-C
29|021|26|15-D|Voting District 15-D
29|021|27|16-A|Voting District 16-A
29|021|28|16-B|Voting District 16-B
29|021|29|16-C|Voting District 16-C
29|021|3|2-A|Voting District 2-A
29|021|30|16-D|Voting District 16-D
29|021|31|16-E|Voting District 16-E
29|021|32|16-F|Voting District 16-F
29|021|33|16-G|Voting District 16-G
29|021|34|16-H|Voting District 16-H
29|021|35|16-I|Voting District 16-I
29|021|4|2-B|Voting District 2-B
29|021|5|3-A|Voting District 3-A
29|021|6|4-B|Voting District 4-B
29|021|7|4-C|Voting District 4-C
29|021|8|5-B|Voting District 5-B
29|021|9|6-A|Voting District 6-A
29|023|10|Lake Road|Lake Road Voting District
29|023|11|Moark|Moark Voting District
29|023|12|Neelyville|Neelyville Voting District
29|023|13|Oak Brier|Oak Brier Voting District
