STATEFP|DISTRICT|NAME|NAMELSAD
34|00004|The Chathams School District|The Chathams School District
34|00008|Great Meadows Regional School District|Great Meadows Regional School District
34|00009|Somerset Hills Regional School District|Somerset Hills Regional School District
34|00780|Allenhurst Borough School District|Allenhurst Borough School District
34|00930|Asbury Park City School District|Asbury Park City School District
34|00960|Atlantic City School District|Atlantic City School District
34|01050|Audubon Borough School District|Audubon Borough School District
34|01260|Bayonne City School District|Bayonne City School District
34|01350|Belleville Town School District|Belleville Town School District
34|01440|Belvidere Town School District|Belvidere Town School District
34|01500|Bergenfield Borough School District|Bergenfield Borough School District
34|01530|Berkeley Heights Township School District|Berkeley Heights Township School District
34|01650|Bernards Township School District|Bernards Township School District
34|01830|Bloomfield Township School District|Bloomfield Township School District
34|01920|Bogota Borough School District|Bogota Borough School District
34|01950|Boonton Town School District|Boonton Town School District
34|02030|Bordentown Regional School District|Bordentown Regional School District
34|02100|Bound Brook Borough School District|Bound Brook Borough School District
34|02220|Brick Township School District|Brick Township School District
34|02250|Bridgeton City School District|Bridgeton City School District
34|02280|Bridgewater-Raritan Regional School District|Bridgewater-Raritan Regional School District
34|02400|Buena Regional School District|Buena Regional School District
34|02430|Burlington City School District|Burlington City School District
34|02460|Burlington Township School District|Burlington Township School District
34|02520|Butler Borough School District|Butler Borough School District
34|02580|Caldwell-West Caldwell School District|Caldwell-West Caldwell School District
34|02640|Camden City School District|Camden City School District
34|02760|Cape May Point Borough School District|Cape May Point Borough School District
34|02820|Carteret Borough School District|Carteret Borough School District
34|02850|Cedar Grove Township School District|Cedar Grove Township School District
34|03000|Cherry Hill Township School District|Cherry Hill Township School District
34|03120|Cinnaminson Township School District|Cinnaminson Township School District
34|03150|Clark Township School District|Clark Township School District
34|03180|Clayton Borough School District|Clayton Borough School District
34|03270|Cliffside Park Borough School District|Cliffside Park Borough School District
34|03300|Clifton City School District|Clifton City School District
34|03420|Collingswood Borough School District|Collingswood Borough School District
34|03510|Corbin City School District|Corbin City School District
34|03570|Cranford Township School District|Cranford Township School District
34|03600|Cresskill Borough School District|Cresskill Borough School District
34|03780|Delran Township School District|Delran Township School District
34|03900|Deptford Township School District|Deptford Township School District
34|03930|Dover Town School District|Dover Town School District
34|03990|Dumont Borough School District|Dumont Borough School District
