STATEFP|COUNTYFP|DISTRICT|NAME|NAMELSAD
12|001|0001|1-County Voting District 1|1-County Voting District 1
12|001|0002|2-County Voting District 2|2-County Voting District 2
12|001|0003|3-County Voting District 3|3-County Voting District 3
12|001|0004|4-County Voting District 4|4-County Voting District 4
12|001|0005|5-County Voting District 5|5-County Voting District 5
12|001|0006|6-County Voting District 6|6-County Voting District 6
12|001|0007|101-Alachua Voting District 1|101-Alachua Voting District 1
12|001|0008|102-Alachua Voting District 2|102-Alachua Voting District 2
12|001|0009|103-Alachua Voting District 3|103-Alachua Voting District 3
12|001|0010|201-Archer Voting District 1|201-Archer Voting District 1
12|001|0011|301-Gainesville Voting District 1|301-Gainesville Voting District 1
12|001|0012|302-Gainesville Voting District 2|302-Gainesville Voting District 2
12|001|0013|303-Gainesville Voting District 3|303-Gainesville Voting District 3
12|001|0014|304-Gainesville Voting District 4|304-Gainesville Voting District 4
12|001|0015|305-Gainesville Voting District 5|305-Gainesville Voting District 5
12|001|0016|306-Gainesville Voting District 6|306-Gainesville Voting District 6
12|001|0017|307-Gainesville Voting District 7|307-Gainesville Voting District 7
12|001|0018|308-Gainesville Voting District 8|308-Gainesville Voting District 8
12|001|0019|309-Gainesville Voting District 9|309-Gainesville Voting District 9
12|001|0020|310-Gainesville Voting District 10|310-Gainesville Voting District 10
12|001|0021|311-Gainesville Voting District 11|311-Gainesville Voting District 11
12|001|0022|312-Gainesville Voting District 12|312-Gainesville Voting District 12
12|001|0023|313-Gainesville Voting District 13|313-Gainesville Voting District 13
12|001|0024|314-Gainesville Voting District 14|314-Gainesville Voting District 14
12|001|0025|315-Gainesville Voting District 15|315-Gainesville Voting District 15
12|001|0026|316-Gainesville Voting District 16|316-Gainesville Voting District 16
12|001|0027|317-Gainesville Voting District 17|317-Gainesville Voting District 17
12|001|0028|318-Gainesville Voting District 18|318-Gainesville Voting District 18
12|001|0029|319-Gainesville Voting District 19|319-Gainesville Voting District 19
12|001|0030|320-Gainesville Voting District 20|320-Gainesville Voting District 20
12|001|0031|321-Gainesville Voting District 21|321-Gainesville Voting District 21
12|001|0032|322-Gainesville Voting District 22|322-Gainesville Voting District 22
12|001|0033|323-Gainesville Voting District 23|323-Gainesville Voting District 23
12|001|0034|324-Gainesville Voting District 24|324-Gainesville Voting District 24
12|001|0035|325-Gainesville Voting District 25|325-Gainesville Voting District 25
12|001|0036|326-Gainesville Voting District 26|326-Gainesville Voting District 26
12|001|0037|327-Gainesville Voting District 27|327-Gainesville Voting District 27
12|001|0038|328-Gainesville Voting District 28|328-Gainesville Voting District 28
12|001|0039|329-Gainesville Voting District 29|329-Gainesville Voting District 29
12|001|0040|330-Gainesville Voting District 30|330-Gainesville Voting District 30
12|001|0041|331-Gainesville Voting District 31|331-Gainesville Voting District 31
12|001|0042|332-Gainesville Voting District 32|332-Gainesville Voting District 32
12|001|0043|333-Gainesville Voting District 33|333-Gainesville Voting District 33
12|001|0044|334-Gainesville Voting District 34|334-Gainesville Voting District 34
12|001|0045|335-Gainesville Voting District 35|335-Gainesville Voting District 35
12|001|0046|336-Gainesville Voting District 36|336-Gainesville Voting District 36
12|001|0047|337-Gainesville Voting District 37|337-Gainesville Voting District 37
12|001|0048|338-Gainesville Voting District 38|338-Gainesville Voting District 38
12|001|0049|339-Gainesville Voting District 39|339-Gainesville Voting District 39
12|001|0050|340-Gainesville Voting District 40|340-Gainesville Voting District 40
12|001|0051|341-Gainesville Voting District 41|341-Gainesville Voting District 41
12|001|0052|342-Gainesville Voting District 42|342-Gainesville Voting District 42
12|001|0053|343-Gainesville Voting District 43|343-Gainesville Voting District 43
12|001|0054|344-Gainesville Voting District 44|344-Gainesville Voting District 44
12|001|0055|345-Gainesville Voting District 45|345-Gainesville Voting District 45
12|001|0056|346-Gainesville Voting District 46|346-Gainesville Voting District 46
12|001|0057|347-Gainesville Voting District 47|347-Gainesville Voting District 47
12|001|0058|348-Gainesville Voting District 48|348-Gainesville Voting District 48
12|001|0059|349-Gainesville Voting District 49|349-Gainesville Voting District 49
12|001|0060|350-Gainesville Voting District 50|350-Gainesville Voting District 50
12|001|0061|351-Gainesville Voting District 51|351-Gainesville Voting District 51
12|001|0062|352-Gainesville Voting District 52|352-Gainesville Voting District 52
12|001|0063|353-Gainesville Voting District 53|353-Gainesville Voting District 53
12|001|0064|401-Hawthorne Voting District 1|401-Hawthorne Voting District 1
12|001|0065|501-High Springs Voting District 1|501-High Springs Voting District 1
12|001|0066|502-High Springs Voting District 2|502-High Springs Voting District 2
12|001|0067|601-LaCrosse Voting District 1|601-LaCrosse Voting District 1
12|001|0068|701-Micanopy Voting District 1|701-Micanopy Voting District 1
12|001|0069|801-Newberry Voting District 1|801-Newberry Voting District 1
12|001|0070|802-Newberry Voting District 2|802-Newberry Voting District 2
12|001|0071|901-Waldo Voting District 1|901-Waldo Voting District 1
12|003|0001|1A-Voting District|1A-Voting District
12|003|0002|2A-Voting District|2A-Voting District
12|003|0003|3A-Voting District|3A-Voting District
12|003|0004|4A-Voting District|4A-Voting District
12|003|0005|4B-Voting District|4B-Voting District
12|003|0006|4C-Voting District|4C-Voting District
12|003|0007|4D-Voting District|4D-Voting District
12|003|0008|5A-Voting District|5A-Voting District
12|003|0009|6A-Voting District|6A-Voting District
12|005|0001|1-Voting District|1-Voting District
12|005|0002|2-Voting District|2-Voting District
12|005|0003|3-Voting District|3-Voting District
12|005|0004|4-Voting District|4-Voting District
12|005|0005|5-Voting District|5-Voting District
12|005|0006|6-Voting District|6-Voting District
12|005|0007|7-Voting District|7-Voting District
12|005|0008|8-Voting District|8-Voting District
12|005|0009|9-Voting District|9-Voting District
12|005|0010|10-Voting District|10-Voting District
12|005|0011|11-Voting District|11-Voting District
12|005|0012|12-Voting District|12-Voting District
12|005|0013|14-Voting District|14-Voting District
12|005|0014|15-Voting District|15-Voting District
12|005|0015|15A-Voting District|15A-Voting District
12|005|0016|16-Voting District|16-Voting District
12|005|0017|17-Voting District|17-Voting District
12|005|0018|18-Voting District|18-Voting District
