STATEFP|COUNTYFP|DISTRICT|NAME|NAMELSAD
04|001|02|Alpine|Alpine Voting District
04|001|03|Canyon de Chelly|Canyon de Chelly Voting District
04|001|05|Chinle|Chinle Voting District
04|001|09|Concho|Concho Voting District
04|001|10|Cornfields|Cornfields Voting District
04|001|11|Cottonwood|Cottonwood Voting District
04|001|12|Coronado|Coronado Voting District
04|001|13|Dennehotso|Dennehotso Voting District
04|001|16|Eagar|Eagar Voting District
04|001|17|Flat Top|Flat Top Voting District
04|001|19|Fort Defiance|Fort Defiance Voting District
04|001|22|Ganado North|Ganado North Voting District
04|001|23|Ganado South|Ganado South Voting District
04|001|25|Greer|Greer Voting District
04|001|27|Houck|Houck Voting District
04|001|29|Kinlichee|Kinlichee Voting District
04|001|31|Klagetoh|Klagetoh Voting District
04|001|33|Lukachukai|Lukachukai Voting District
04|001|35|Lupton|Lupton Voting District
04|001|37|McNary|McNary Voting District
04|001|39|Many Farms|Many Farms Voting District
04|001|41|Mexican Water|Mexican Water Voting District
04|001|43|Nazlini|Nazlini Voting District
04|001|45|Nutrioso|Nutrioso Voting District
04|001|46|Oak Springs|Oak Springs Voting District
04|001|48|Puerco East|Puerco East Voting District
04|001|49|Puerco West|Puerco West Voting District
04|001|51|Red Mesa|Red Mesa Voting District
04|001|52|Red Valley|Red Valley Voting District
04|001|54|Rock Point|Rock Point Voting District
04|001|56|Rough Rock|Rough Rock Voting District
04|001|58|Round Rock|Round Rock Voting District
04|001|59|Round Valley|Round Valley Voting District
04|001|61|St. Johns|St. Johns Voting District
04|001|65|St. Michaels|St. Michaels Voting District
04|001|67|Sawmill|Sawmill Voting District
04|001|70|Springerville|Springerville Voting District
04|001|74|Steamboat|Steamboat Voting District
04|001|76|Sweetwater|Sweetwater Voting District
04|001|78|Tachee|Tachee Voting District
04|001|80|Teec Nos Pos|Teec Nos Pos Voting District
04|001|82|Vernon|Vernon Voting District
04|001|84|Wheatfields|Wheatfields Voting District
04|001|86|Wide Ruins|Wide Ruins Voting District
04|001|88|Window Rock|Window Rock Voting District
04|003|01|Precinct 01|Precinct 01
04|003|02|Precinct 02|Precinct 02
04|003|03|Precinct 03|Precinct 03
04|003|04|Precinct 04|Precinct 04
04|003|05|Precinct 05|Precinct 05
04|003|06|Precinct 06|Precinct 06
04|003|07|Precinct 07|Precinct 07
04|003|08|Precinct 08|Precinct 08
04|003|09|Precinct 09|Precinct 09
04|003|10|Precinct 10|Precinct 10
04|003|11|Precinct 11|Precinct 11
04|003|12|Precinct 12|Precinct 12
04|003|13|Precinct 13|Precinct 13
04|003|14|Precinct 14|Precinct 14
04|003|15|Precinct 15|Precinct 15
04|003|16|Precinct 16|Precinct 16
04|003|17|Precinct 17|Precinct 17
04|003|18|Precinct 18|Precinct 18
04|003|19|Precinct 19|Precinct 19
04|003|20|Precinct 20|Precinct 20
04|003|21|Precinct 21|Precinct 21
04|003|22|Precinct 22|Precinct 22
04|003|23|Precinct 23|Precinct 23
04|003|24|Precinct 24|Precinct 24
04|003|25|Precinct 25|Precinct 25
04|003|26|Precinct 26|Precinct 26
04|003|27|Precinct 27|Precinct 27
04|003|28|Precinct 28|Precinct 28
04|003|29|Precinct 29|Precinct 29
04|003|30|precinct 30|precinct 30
04|003|31|Precinct 31|Precinct 31
04|003|32|Precinct 32|Precinct 32
04|003|33|Precinct 33|Precinct 33
04|003|34|Precinct 34|Precinct 34
04|003|35|Precinct 35|Precinct 35
04|003|36|Precinct 36|Precinct 36
04|003|37|Precinct 37|Precinct 37
04|003|38|Precinct 38|Precinct 38
04|003|39|Precinct 39|Precinct 39
04|003|40|Precinct 40|Precinct 40
04|003|41|Precinct 41|Precinct 41
04|003|42|Precinct 42|Precinct 42
04|003|43|Precinct 43|Precinct 43
04|003|44|Precinct 44|Precinct 44
04|003|45|Precinct 45|Precinct 45
04|003|46|Precinct 46|Precinct 46
04|003|47|Precinct 47|Precinct 47
04|003|48|Precinct 48|Precinct 48
04|003|49|Precinct 49|Precinct 49
04|003|50|Precinct 50|Precinct 50
04|003|51|Precinct 51|Precinct 51
04|003|52|Precinct 52|Precinct 52
04|003|53|Precinct 53|Precinct 53
04|003|54|Precinct 54|Precinct 54
04|003|55|Precinct 55|Precinct 55
04|003|56|Precinct 56|Precinct 56
04|003|57|Precinct 57|Precinct 57
04|003|58|Precinct 58|Precinct 58
04|003|59|Precinct 59|Precinct 59
04|003|60|Precinct 60|Precinct 60
04|003|61|Precinct 61|Precinct 61
04|003|62|Precinct 62|Precinct 62
04|003|63|Precinct 63|Precinct 63
04|003|64|Precinct 64|Precinct 64
04|005|01|Flagstaff 1|Flagstaff 1 Voting District
04|005|02|Flagstaff 2|Flagstaff 2 Voting District
04|005|03|Flagstaff 3|Flagstaff 3 Voting District
04|005|04|Flagstaff 4|Flagstaff 4 Voting District
04|005|05|Flagstaff 5|Flagstaff 5 Voting District
04|005|06|Flagstaff 6|Flagstaff 6 Voting District
04|005|07|Flagstaff 7|Flagstaff 7 Voting District
04|005|08|Flagstaff 8|Flagstaff 8 Voting District
04|005|09|Flagstaff 9|Flagstaff 9 Voting District
04|005|10|Flagstaff 10|Flagstaff 10 Voting District
04|005|11|Flagstaff 11|Flagstaff 11 Voting District
04|005|12|Flagstaff 12|Flagstaff 12 Voting District
04|005|13|Flagstaff 13|Flagstaff 13 Voting District
04|005|14|Flagstaff 14|Flagstaff 14 Voting District
04|005|15|Flagstaff 15|Flagstaff 15 Voting District
04|005|16|Flagstaff 16|Flagstaff 16 Voting District
04|005|17|Flagstaff 17|Flagstaff 17 Voting District
04|005|18|Flagstaff 18|Flagstaff 18 Voting District
04|005|19|Flagstaff19|Flagstaff19 Voting District
04|005|20|Flagstaff 20|Flagstaff 20 Voting District
