STATEFP|COUNTYFP|DISTRICT|NAME|NAMELSAD
32|001|01|CHURCHILL PRECINCT 01|CHURCHILL PRECINCT 01
32|001|02|CHURCHILL PRECINCT 02|CHURCHILL PRECINCT 02
32|001|03|CHURCHILL PRECINCT 03|CHURCHILL PRECINCT 03
32|001|04|CHURCHILL PRECINCT 04|CHURCHILL PRECINCT 04
32|001|05|CHURCHILL PRECINCT 05|CHURCHILL PRECINCT 05
32|001|06|CHURCHILL PRECINCT 06|CHURCHILL PRECINCT 06
32|001|07|CHURCHILL PRECINCT 07|CHURCHILL PRECINCT 07
32|001|07-01|CHURCHILL PRECINCT 07-01|CHURCHILL PRECINCT 07-01
32|001|08|CHURCHILL PRECINCT 08|CHURCHILL PRECINCT 08
32|001|08-01|CHURCHILL PRECINCT 08-01|CHURCHILL PRECINCT 08-01
32|001|08-02|CHURCHILL PRECINCT 08-02|CHURCHILL PRECINCT 08-02
32|001|08-03|CHURCHILL PRECINCT 08-03|CHURCHILL PRECINCT 08-03
32|001|09|CHURCHILL PRECINCT 09|CHURCHILL PRECINCT 09
32|001|10|CHURCHILL PRECINCT 10|CHURCHILL PRECINCT 10
32|001|11|CHURCHILL PRECINCT 11|CHURCHILL PRECINCT 11
32|001|12|CHURCHILL PRECINCT 12|CHURCHILL PRECINCT 12
32|001|12-01|CHURCHILL PRECINCT 12-01|CHURCHILL PRECINCT 12-01
32|001|12-02|CHURCHILL PRECINCT 12-02|CHURCHILL PRECINCT 12-02
32|001|12-03|CHURCHILL PRECINCT 12-03|CHURCHILL PRECINCT 12-03
32|001|13|CHURCHILL PRECINCT 13|CHURCHILL PRECINCT 13
32|001|14|CHURCHILL PRECINCT 14|CHURCHILL PRECINCT 14
32|001|15|CHURCHILL PRECINCT 15|CHURCHILL PRECINCT 15
32|001|15-01|CHURCHILL PRECINCT 15-01|CHURCHILL PRECINCT 15-01
32|001|15-02|CHURCHILL PRECINCT 15-02|CHURCHILL PRECINCT 15-02
32|001|15-03|CHURCHILL PRECINCT 15-03|CHURCHILL PRECINCT 15-03
32|001|15-04|CHURCHILL PRECINCT 15-04|CHURCHILL PRECINCT 15-04
32|001|15-05|CHURCHILL PRECINCT 15-05|CHURCHILL PRECINCT 15-05
32|001|15-06|CHURCHILL PRECINCT 15-06|CHURCHILL PRECINCT 15-06
32|001|15-07|CHURCHILL PRECINCT 15-07|CHURCHILL PRECINCT 15-07
32|001|15-08|CHURCHILL PRECINCT 15-08|CHURCHILL PRECINCT 15-08
32|001|15-09|CHURCHILL PRECINCT 15-09|CHURCHILL PRECINCT 15-09
32|001|15-10|CHURCHILL PRECINCT 15-10|CHURCHILL PRECINCT 15-10
32|001|16|CHURCHILL PRECINCT 16|CHURCHILL PRECINCT 16
32|001|17|CHURCHILL PRECINCT 17|CHURCHILL PRECINCT 17
32|001|18|CHURCHILL PRECINCT 18|CHURCHILL PRECINCT 18
32|001|19|CHURCHILL PRECINCT 19|CHURCHILL PRECINCT 19
32|003|1001|Precinct 1001|Precinct 1001
32|003|1002|Precinct 1002|Precinct 1002
32|003|1003|Precinct 1003|Precinct 1003
32|003|1004|Precinct 1004|Precinct 1004
32|003|1005|Precinct 1005|Precinct 1005
32|003|1006|Precinct 1006|Precinct 1006
32|003|1007|Precinct 1007|Precinct 1007
32|003|1008|Precinct 1008|Precinct 1008
32|003|1009|Precinct 1009|Precinct 1009
32|003|1010|Precinct 1010|Precinct 1010
32|003|1017|Precinct 1017|Precinct 1017
32|003|1038|Precinct 1038|Precinct 1038
32|003|1039|Precinct 1039|Precinct 1039
32|003|1050|Precinct 1050|Precinct 1050
32|003|1060|Precinct 1060|Precinct 1060
32|003|1063|Precinct 1063|Precinct 1063
32|003|1070|Precinct 1070|Precinct 1070
32|003|1072|Precinct 1072|Precinct 1072
32|003|1073|Precinct 1073|Precinct 1073
32|003|1074|Precinct 1074|Precinct 1074
32|003|1078|Precinct 1078|Precinct 1078
32|003|1082|Precinct 1082|Precinct 1082
32|003|1108|Precinct 1108|Precinct 1108
32|003|1109|Precinct 1109|Precinct 1109
32|003|1112|Precinct 1112|Precinct 1112
32|003|1113|Precinct 1113|Precinct 1113
32|003|1116|Precinct 1116|Precinct 1116
32|003|1123|Precinct 1123|Precinct 1123
32|003|1124|Precinct 1124|Precinct 1124
32|003|1127|Precinct 1127|Precinct 1127
32|003|1131|Precinct 1131|Precinct 1131
32|003|1137|Precinct 1137|Precinct 1137
32|003|1138|Precinct 1138|Precinct 1138
32|003|1142|Precinct 1142|Precinct 1142
32|003|1149|Precinct 1149|Precinct 1149
32|003|1163|Precinct 1163|Precinct 1163
32|003|1165|Precinct 1165|Precinct 1165
32|003|1169|Precinct 1169|Precinct 1169
32|003|1300|Precinct 1300|Precinct 1300
32|003|1301|Precinct 1301|Precinct 1301
32|003|1302|Precinct 1302|Precinct 1302
32|003|1303|Precinct 1303|Precinct 1303
32|003|1304|Precinct 1304|Precinct 1304
32|003|1305|Precinct 1305|Precinct 1305
32|003|1307|Precinct 1307|Precinct 1307
32|003|1308|Precinct 1308|Precinct 1308
32|003|1310|Precinct 1310|Precinct 1310
32|003|1311|Precinct 1311|Precinct 1311
32|003|1312|Precinct 1312|Precinct 1312
32|003|1313|Precinct 1313|Precinct 1313
32|003|1314|Precinct 1314|Precinct 1314
32|003|1315|Precinct 1315|Precinct 1315
32|003|1316|Precinct 1316|Precinct 1316
32|003|1317|Precinct 1317|Precinct 1317
32|003|1318|Precinct 1318|Precinct 1318
32|003|1319|Precinct 1319|Precinct 1319
32|003|1321|Precinct 1321|Precinct 1321
32|003|1322|Precinct 1322|Precinct 1322
32|003|1323|Precinct 1323|Precinct 1323
32|003|1324|Precinct 1324|Precinct 1324
32|003|1325|Precinct 1325|Precinct 1325
32|003|1327|Precinct 1327|Precinct 1327
32|003|1328|Precinct 1328|Precinct 1328
32|003|1330|Precinct 1330|Precinct 1330
32|003|1331|Precinct 1331|Precinct 1331
32|003|1332|Precinct 1332|Precinct 1332
32|003|1333|Precinct 1333|Precinct 1333
32|003|1334|Precinct 1334|Precinct 1334
32|003|1335|Precinct 1335|Precinct 1335
32|003|1336|Precinct 1336|Precinct 1336
32|003|1337|Precinct 1337|Precinct 1337
32|003|1340|Precinct 1340|Precinct 1340
