STATEFP|COUNTYFP|DISTRICT|NAME|NAMELSAD
24|001|01-000|Allegany Precinct 01-000|Allegany Precinct 01-000
24|001|02-000|Allegany Precinct 02-000|Allegany Precinct 02-000
24|001|03-000|Allegany Precinct 03-000|Allegany Precinct 03-000
24|001|04-002|Allegany Precinct 04-002|Allegany Precinct 04-002
24|001|04-003|Allegany Precinct 04-003|Allegany Precinct 04-003
24|001|04-004|Allegany Precinct 04-004|Allegany Precinct 04-004
24|001|04-005|Allegany Precinct 04-005|Allegany Precinct 04-005
24|001|04-008|Allegany Precinct 04-008|Allegany Precinct 04-008
24|001|05-004|Allegany Precinct 05-004|Allegany Precinct 05-004
24|001|05-006|Allegany Precinct 05-006|Allegany Precinct 05-006
24|001|06-001|Allegany Precinct 06-001|Allegany Precinct 06-001
24|001|06-003|Allegany Precinct 06-003|Allegany Precinct 06-003
24|001|06-005|Allegany Precinct 06-005|Allegany Precinct 06-005
24|001|06-006|Allegany Precinct 06-006|Allegany Precinct 06-006
24|001|07-001|Allegany Precinct 07-001|Allegany Precinct 07-001
24|001|07-002|Allegany Precinct 07-002|Allegany Precinct 07-002
24|001|08-000|Allegany Precinct 08-000|Allegany Precinct 08-000
24|001|09-000|Allegany Precinct 09-000|Allegany Precinct 09-000
24|001|10-000|Allegany Precinct 10-000|Allegany Precinct 10-000
24|001|11-000|Allegany Precinct 11-000|Allegany Precinct 11-000
24|001|12-000|Allegany Precinct 12-000|Allegany Precinct 12-000
24|001|13-000|Allegany Precinct 13-000|Allegany Precinct 13-000
24|001|14-000|Allegany Precinct 14-000|Allegany Precinct 14-000
24|001|16-000|Allegany Precinct 16-000|Allegany Precinct 16-000
24|001|18-000|Allegany Precinct 18-000|Allegany Precinct 18-000
24|001|20-000|Allegany Precinct 20-000|Allegany Precinct 20-000
24|001|21-000|Allegany Precinct 21-000|Allegany Precinct 21-000
24|001|22-000|Allegany Precinct 22-000|Allegany Precinct 22-000
24|001|23-000|Allegany Precinct 23-000|Allegany Precinct 23-000
24|001|24-000|Allegany Precinct 24-000|Allegany Precinct 24-000
24|001|26-000|Allegany Precinct 26-000|Allegany Precinct 26-000
24|001|29-001|Allegany Precinct 29-001|Allegany Precinct 29-001
24|001|29-002|Allegany Precinct 29-002|Allegany Precinct 29-002
24|001|29-003|Allegany Precinct 29-003|Allegany Precinct 29-003
24|001|31-000|Allegany Precinct 31-000|Allegany Precinct 31-000
24|001|34-000|Allegany Precinct 34-000|Allegany Precinct 34-000
24|003|01-001|Anne Arundel Precinct 01-001|Anne Arundel Precinct 01-001
24|003|01-002|Anne Arundel Precinct 01-002|Anne Arundel Precinct 01-002
24|003|01-003|Anne Arundel Precinct 01-003|Anne Arundel Precinct 01-003
24|003|01-004|Anne Arundel Precinct 01-004|Anne Arundel Precinct 01-004
24|003|01-005|Anne Arundel Precinct 01-005|Anne Arundel Precinct 01-005
24|003|01-006|Anne Arundel Precinct 01-006|Anne Arundel Precinct 01-006
24|003|01-007|Anne Arundel Precinct 01-007|Anne Arundel Precinct 01-007
24|003|01-008|Anne Arundel Precinct 01-008|Anne Arundel Precinct 01-008
24|003|01-009|Anne Arundel Precinct 01-009|Anne Arundel Precinct 01-009
24|003|01-010|Anne Arundel Precinct 01-010|Anne Arundel Precinct 01-010
24|003|01-011|Anne Arundel Precinct 01-011|Anne Arundel Precinct 01-011
24|003|01-012|Anne Arundel Precinct 01-012|Anne Arundel Precinct 01-012
24|003|01-013|Anne Arundel Precinct 01-013|Anne Arundel Precinct 01-013
24|003|01-014|Anne Arundel Precinct 01-014|Anne Arundel Precinct 01-014
24|003|01-015|Anne Arundel Precinct 01-015|Anne Arundel Precinct 01-015
24|003|01-016|Anne Arundel Precinct 01-016|Anne Arundel Precinct 01-016
24|003|01-017|Anne Arundel Precinct 01-017|Anne Arundel Precinct 01-017
24|003|01-018|Anne Arundel Precinct 01-018|Anne Arundel Precinct 01-018
24|003|01-019|Anne Arundel Precinct 01-019|Anne Arundel Precinct 01-019
24|003|01-020|Anne Arundel Precinct 01-020|Anne Arundel Precinct 01-020
24|003|01-021|Anne Arundel Precinct 01-021|Anne Arundel Precinct 01-021
24|003|01-022|Anne Arundel Precinct 01-022|Anne Arundel Precinct 01-022
24|003|01-023|Anne Arundel Precinct 01-023|Anne Arundel Precinct 01-023
24|003|01-024|Anne Arundel Precinct 01-024|Anne Arundel Precinct 01-024
24|003|02-001|Anne Arundel Precinct 02-001|Anne Arundel Precinct 02-001
24|003|02-002|Anne Arundel Precinct 02-002|Anne Arundel Precinct 02-002
24|003|02-003|Anne Arundel Precinct 02-003|Anne Arundel Precinct 02-003
24|003|02-004|Anne Arundel Precinct 02-004|Anne Arundel Precinct 02-004
24|003|02-005|Anne Arundel Precinct 02-005|Anne Arundel Precinct 02-005
24|003|02-006|Anne Arundel Precinct 02-006|Anne Arundel Precinct 02-006
24|003|02-007|Anne Arundel Precinct 02-007|Anne Arundel Precinct 02-007
24|003|02-008|Anne Arundel Precinct 02-008|Anne Arundel Precinct 02-008
24|003|02-009|Anne Arundel Precinct 02-009|Anne Arundel Precinct 02-009
24|003|02-010|Anne Arundel Precinct 02-010|Anne Arundel Precinct 02-010
24|003|02-011|Anne Arundel Precinct 02-011|Anne Arundel Precinct 02-011
24|003|02-012|Anne Arundel Precinct 02-012|Anne Arundel Precinct 02-012
24|003|02-013|Anne Arundel Precinct 02-013|Anne Arundel Precinct 02-013
24|003|02-014|Anne Arundel Precinct 02-014|Anne Arundel Precinct 02-014
24|003|02-015|Anne Arundel Precinct 02-015|Anne Arundel Precinct 02-015
24|003|02-016|Anne Arundel Precinct 02-016|Anne Arundel Precinct 02-016
24|003|02-017|Anne Arundel Precinct 02-017|Anne Arundel Precinct 02-017
24|003|02-018|Anne Arundel Precinct 02-018|Anne Arundel Precinct 02-018
24|003|02-019|Anne Arundel Precinct 02-019|Anne Arundel Precinct 02-019
24|003|02-020|Anne Arundel Precinct 02-020|Anne Arundel Precinct 02-020
24|003|02-021|Anne Arundel Precinct 02-021|Anne Arundel Precinct 02-021
24|003|02-022|Anne Arundel Precinct 02-022|Anne Arundel Precinct 02-022
24|003|02-023|Anne Arundel Precinct 02-023|Anne Arundel Precinct 02-023
24|003|02-024|Anne Arundel Precinct 02-024|Anne Arundel Precinct 02-024
24|003|03-001|Anne Arundel Precinct 03-001|Anne Arundel Precinct 03-001
24|003|03-002|Anne Arundel Precinct 03-002|Anne Arundel Precinct 03-002
24|003|03-003|Anne Arundel Precinct 03-003|Anne Arundel Precinct 03-003
24|003|03-004|Anne Arundel Precinct 03-004|Anne Arundel Precinct 03-004
24|003|03-005|Anne Arundel Precinct 03-005|Anne Arundel Precinct 03-005
24|003|03-006|Anne Arundel Precinct 03-006|Anne Arundel Precinct 03-006
24|003|03-007|Anne Arundel Precinct 03-007|Anne Arundel Precinct 03-007
24|003|03-008|Anne Arundel Precinct 03-008|Anne Arundel Precinct 03-008
24|003|03-009|Anne Arundel Precinct 03-009|Anne Arundel Precinct 03-009
24|003|03-010|Anne Arundel Precinct 03-010|Anne Arundel Precinct 03-010
24|003|03-011|Anne Arundel Precinct 03-011|Anne Arundel Precinct 03-011
24|003|03-012|Anne Arundel Precinct 03-012|Anne Arundel Precinct 03-012
24|003|03-013|Anne Arundel Precinct 03-013|Anne Arundel Precinct 03-013
24|003|03-014|Anne Arundel Precinct 03-014|Anne Arundel Precinct 03-014
24|003|03-015|Anne Arundel Precinct 03-015|Anne Arundel Precinct 03-015
24|003|03-016|Anne Arundel Precinct 03-016|Anne Arundel Precinct 03-016
24|003|03-017|Anne Arundel Precinct 03-017|Anne Arundel Precinct 03-017
