STATEFP|DISTRICT|NAME|NAMELSAD
16|00001|West Bonner County School District 83|West Bonner County School District 83
16|00002|Lake Pend Oreille School District 84|Lake Pend Oreille School District 84
16|00009|Troy School District 287|Troy School District 287
16|00010|Whitepine Joint School District 288|Whitepine Joint School District 288
16|00030|Aberdeen School District 58|Aberdeen School District 58
16|00060|American Falls Joint School District 381|American Falls Joint School District 381
16|00090|Arbon Elementary School District 383|Arbon Elementary School District 383
16|00138|Salmon River School District 243|Salmon River School District 243
16|00139|Mountain View School District 244|Mountain View School District 244
16|00150|Avery School District 394|Avery School District 394
16|00180|Basin School District 72|Basin School District 72
16|00240|Bear Lake County School District 33|Bear Lake County School District 33
16|00270|Blackfoot School District 55|Blackfoot School District 55
16|00300|Blaine County School District 61|Blaine County School District 61
16|00330|Bliss Joint School District 234|Bliss Joint School District 234
16|00360|Boise City Independent School District 1|Boise City Independent School District 1
16|00420|Boundary County School District 101|Boundary County School District 101
16|00450|Bruneau-Grand View Joint School District 365|Bruneau-Grand View Joint School District 365
16|00480|Buhl Joint School District 412|Buhl Joint School District 412
16|00490|Butte County Joint School District 111|Butte County Joint School District 111
16|00510|Caldwell School District 132|Caldwell School District 132
16|00540|Camas County School District 121|Camas County School District 121
16|00570|Cambridge Joint School District 432|Cambridge Joint School District 432
16|00600|Vallivue School District 139|Vallivue School District 139
16|00630|Cascade School District 422|Cascade School District 422
16|00660|Cassia County Joint School District 151|Cassia County Joint School District 151
16|00690|Castleford School District 417|Castleford School District 417
16|00720|Challis Joint School District 181|Challis Joint School District 181
16|00750|Clark County School District 161|Clark County School District 161
16|00780|Coeur d'Alene School District 271|Coeur d'Alene School District 271
16|00810|Cottonwood Joint School District 242|Cottonwood Joint School District 242
16|00815|Plummer-Worley Joint School District 44|Plummer-Worley Joint School District 44
16|00840|Council School District 13|Council School District 13
16|00870|Culdesac Joint School District 342|Culdesac Joint School District 342
16|00900|Dietrich School District 314|Dietrich School District 314
16|00930|Bonneville Joint School District 93|Bonneville Joint School District 93
16|00960|Preston Joint School District 201|Preston Joint School District 201
16|01020|Emmett Independent School District 221|Emmett Independent School District 221
