STATEFP|DISTRICT|NAME|NAMELSAD
19|00006|North Fayette Community School District|North Fayette Community School District
19|00009|Colfax-Mingo Community School District|Colfax-Mingo Community School District
19|00015|Sibley-Ocheyedan Community School District|Sibley-Ocheyedan Community School District
19|00021|Okoboji Community School District|Okoboji Community School District
19|00022|Union Community School District|Union Community School District
19|00023|Sioux Central Community School District|Sioux Central Community School District
19|00024|Southern Cal Community School District|Southern Cal Community School District
19|00025|Panorama Community School District|Panorama Community School District
19|00026|South O'Brien Community School District|South O'Brien Community School District
19|00027|Riverside Community School District|Riverside Community School District
19|00028|Prairie Valley Community School District|Prairie Valley Community School District
19|00040|East Marshall Community School District|East Marshall Community School District
19|00060|GMG Community School District|GMG Community School District
19|03030|Lineville-Clio Community School District|Lineville-Clio Community School District
19|03060|AGWSR Community School District|AGWSR Community School District
19|03090|Adair-Casey Community School District|Adair-Casey Community School District
19|03150|Adel-De Soto-Minburn Community School District|Adel-De Soto-Minburn Community School District
19|03220|Akron-Westfield Community School District|Akron-Westfield Community School District
19|03240|Albert City-Truesdale Community School District|Albert City-Truesdale Community School District
19|03270|Albia Community School District|Albia Community School District
19|03300|Alburnett Community School District|Alburnett Community School District
19|03330|Alden Community School District|Alden Community School District
19|03360|Algona Community School District|Algona Community School District
19|03390|Allamakee Community School District|Allamakee Community School District
19|03450|Allison-Bristow Community School District|Allison-Bristow Community School District
19|03480|Alta Community School District|Alta Community School District
19|03540|Ames Community School District|Ames Community School District
19|03570|Anamosa Community School District|Anamosa Community School District
19|03630|Andrew Community School District|Andrew Community School District
19|03660|Anita Community School District|Anita Community School District
19|03690|Ankeny Community School District|Ankeny Community School District
19|03720|Anthon-Oto Community School District|Anthon-Oto Community School District
19|03750|Aplington-Parkersburg Community School District|Aplington-Parkersburg Community School District
19|03780|Ar-We-Va Community School District|Ar-We-Va Community School District
19|03850|Armstrong-Ringsted Community School District|Armstrong-Ringsted Community School District
19|03930|Atlantic Community School District|Atlantic Community School District
19|03960|Audubon Community School District|Audubon Community School District
19|04020|Aurelia Community School District|Aurelia Community School District
19|04080|A-H-S-T Community School District|A-H-S-T Community School District
19|04200|Ballard Community School District|Ballard Community School District
19|04320|Battle Creek-Ida Grove Community School District|Battle Creek-Ida Grove Community School District
19|04380|Baxter Community School District|Baxter Community School District
19|04440|BCLUW Community School District|BCLUW Community School District
19|04560|Bedford Community School District|Bedford Community School District
19|04620|Belle Plaine Community School District|Belle Plaine Community School District
19|04650|Bellevue Community School District|Bellevue Community School District
19|04680|Belmond-Klemme Community School District|Belmond-Klemme Community School District
19|04740|Bennett Community School District|Bennett Community School District
19|04830|Benton Community School District|Benton Community School District
19|04860|Bettendorf Community School District|Bettendorf Community School District
19|04950|Eddyville-Blakesburg Community School District|Eddyville-Blakesburg Community School District
19|05070|Bondurant-Farrar Community School District|Bondurant-Farrar Community School District
19|05130|Boone Community School District|Boone Community School District
19|05190|Boyden-Hull Community School District|Boyden-Hull Community School District
19|05430|West Hancock Community School District|West Hancock Community School District
19|05490|Brooklyn-Guernsey-Malcom Community School District|Brooklyn-Guernsey-Malcom Community School District
19|05750|North Iowa Community School District|North Iowa Community School District
19|05790|Burlington Community School District|Burlington Community School District
19|05940|C and M Community School District|C and M Community School District
19|05970|Cal Community School District|Cal Community School District
19|06000|Calamus-Wheatland Community School District|Calamus-Wheatland Community School District
19|06060|Camanche Community School District|Camanche Community School District
19|06240|Cardinal Community School District|Cardinal Community School District
19|06270|Carlisle Community School District|Carlisle Community School District
19|06330|Carroll Community School District|Carroll Community School District
19|06510|Cedar Falls Community School District|Cedar Falls Community School District
19|06540|Cedar Rapids Community School District|Cedar Rapids Community School District
19|06660|Center Point-Urbana Community School District|Center Point-Urbana Community School District
19|06750|Centerville Community School District|Centerville Community School District
19|06780|Central City Community School District|Central City Community School District
19|06810|Central Clinton Community School District|Central Clinton Community School District
19|06840|Central Community School District|Central Community School District
19|06900|Central Decatur Community School District|Central Decatur Community School District
19|06930|Central Lee Community School District|Central Lee Community School District
19|06960|Central Lyon Community School District|Central Lyon Community School District
19|07050|Chariton Community School District|Chariton Community School District
19|07080|Charles City Community School District|Charles City Community School District
19|07110|Charter Oak-Ute Community School District|Charter Oak-Ute Community School District
19|07170|Cherokee Community School District|Cherokee Community School District
19|07350|Clarinda Community School District|Clarinda Community School District
19|07380|Clarion-Goldfield Community School District|Clarion-Goldfield Community School District
19|07410|Clarke Community School District|Clarke Community School District
19|07440|Clarksville Community School District|Clarksville Community School District
19|07470|Clay Central-Everly Community School District|Clay Central-Everly Community School District
19|07590|Clear Creek-Amana Community School District|Clear Creek-Amana Community School District
19|07620|Clear Lake Community School District|Clear Lake Community School District
19|07650|Clearfield Community School District|Clearfield Community School District
19|07710|Clinton Community School District|Clinton Community School District
19|07860|College Community School District|College Community School District
19|07900|Collins-Maxwell Community School District|Collins-Maxwell Community School District
19|07920|Colo-Nesco Community School District|Colo-Nesco Community School District
19|07980|Columbus Community School District|Columbus Community School District
19|08070|Coon Rapids-Bayard Community School District|Coon Rapids-Bayard Community School District
19|08130|Corning Community School District|Corning Community School District
19|08190|Corwith-Wesley Community School District|Corwith-Wesley Community School District
19|08220|Council Bluffs Community School District|Council Bluffs Community School District
