STATEFP|DISTRICT|NAME|NAMELSAD
20|00001|Southeast of Saline Unified School District 306|Southeast of Saline Unified School District 306
20|00002|Smoky Valley Unified School District 400|Smoky Valley Unified School District 400
20|00003|Wamego Unified School District 320|Wamego Unified School District 320
20|00004|Rock Creek Unified School District 323|Rock Creek Unified School District 323
20|00005|Sabetha Unified School District 441|Sabetha Unified School District 441
20|00006|Hiawatha Unified School District 415|Hiawatha Unified School District 415
20|00007|Smith Center Unified School District 237|Smith Center Unified School District 237
20|00012|Barnes Unified School District 223|Barnes Unified School District 223
20|00013|Triplains Unified School District 275|Triplains Unified School District 275
20|00014|Central Heights Unified School District 288|Central Heights Unified School District 288
20|00015|Ottawa Unified School District 290|Ottawa Unified School District 290
20|00016|Marysville Unified School District 364|Marysville Unified School District 364
20|00017|Scott County Unified School District 466|Scott County Unified School District 466
20|00020|Western Plains Unified School District 106|Western Plains Unified School District 106
20|00023|Rawlins County Unified School District 105|Rawlins County Unified School District 105
20|00028|North Central - Washington Schools Unified School District 108|North Central - Washington Schools Unified School District 108
20|00029|Rock Hills Unified School District 107|Rock Hills Unified School District 107
20|00030|Republic County - Hillcrest Rural Schools Unified School District 109|Republic County - Hillcrest Rural Schools Unified School District 109
20|00346|Unified School District 110|Unified School District 110
20|00348|Unified School District 111|Unified School District 111
20|03180|Abilene Unified School District 435|Abilene Unified School District 435
20|03200|Auburn-Washburn Unified School District 437|Auburn-Washburn Unified School District 437
20|03210|North Lyon County Unified School District 251|North Lyon County Unified School District 251
20|03240|Mill Creek Valley Unified School District 329|Mill Creek Valley Unified School District 329
20|03270|Northern Valley Unified School District 212|Northern Valley Unified School District 212
20|03300|Labette County Unified School District 506|Labette County Unified School District 506
20|03360|Andover Unified School District 385|Andover Unified School District 385
20|03390|Anthony-Harper Unified School District 361|Anthony-Harper Unified School District 361
20|03430|Argonia Public Schools Unified School District 359|Argonia Public Schools Unified School District 359
20|03450|Arkansas City Unified School District 470|Arkansas City Unified School District 470
20|03480|Northeast Unified School District 246|Northeast Unified School District 246
20|03510|Ashland Unified School District 220|Ashland Unified School District 220
20|03540|Atchison Public Schools Unified School District 409|Atchison Public Schools Unified School District 409
20|03570|Attica Unified School District 511|Attica Unified School District 511
20|03630|Augusta Unified School District 402|Augusta Unified School District 402
20|03660|Axtell Unified School District 488|Axtell Unified School District 488
20|03690|B and B Unified School District 451|B and B Unified School District 451
