STATEFP|DISTRICT|NAME|NAMELSAD
28|00360|Aberdeen School District|Aberdeen School District
28|00390|Alcorn School District|Alcorn School District
28|00420|Amite County School District|Amite County School District
28|00450|Amory School District|Amory School District
28|00510|Attala County School District|Attala County School District
28|00540|Baldwyn School District|Baldwyn School District
28|00570|Bay St. Louis School District|Bay St. Louis School District
28|00600|Benton County School District|Benton County School District
28|00630|Biloxi Public School District|Biloxi Public School District
28|00660|West Bolivar School District|West Bolivar School District
28|00690|Benoit School District|Benoit School District
28|00720|North Bolivar School District|North Bolivar School District
28|00750|Cleveland School District|Cleveland School District
28|00780|Shaw School District|Shaw School District
28|00810|Mound Bayou Public School|Mound Bayou Public School
28|00820|Booneville School District|Booneville School District
28|00840|Brookhaven School District|Brookhaven School District
28|00870|Calhoun County School District|Calhoun County School District
28|00900|Canton Public School District|Canton Public School District
28|00930|Carroll County School District|Carroll County School District
28|00960|Chickasaw County School District|Chickasaw County School District
28|00990|Choctaw County School District|Choctaw County School District
28|01020|Claiborne County School District|Claiborne County School District
28|01050|Clarksdale Municipal School District|Clarksdale Municipal School District
28|01080|Clay County School District|Clay County School District
28|01090|Clinton Public School District|Clinton Public School District
28|01110|Coahoma County School District|Coahoma County School District
28|01140|Coffeeville School District|Coffeeville School District
28|01170|Columbia School District|Columbia School District
28|01200|Columbus Municipal School District|Columbus Municipal School District
28|01220|Copiah County School District|Copiah County School District
28|01260|Corinth School District|Corinth School District
28|01290|Covington County School District|Covington County School District
28|01320|DeSoto County School District|DeSoto County School District
28|01350|Drew School District|Drew School District
28|01360|Durant Public School District|Durant Public School District
28|01380|East Jasper School District|East Jasper School District
28|01410|East Tallahatchie School District|East Tallahatchie School District
28|01440|Enterprise School District|Enterprise School District
28|01470|Forest Municipal School District|Forest Municipal School District
28|01490|Forrest County Schools|Forrest County Schools
28|01530|Franklin County School District|Franklin County School District
28|01560|George County School District|George County School District
28|01590|Greene County School District|Greene County School District
28|01620|Greenville Public School District|Greenville Public School District
28|01650|Greenwood Public School District|Greenwood Public School District
28|01680|Grenada School District|Grenada School District
28|01710|Gulfport School District|Gulfport School District
