STATEFP|DISTRICT|NAME|NAMELSAD
41|00003|Falls City School District 57|Falls City School District 57
41|00014|Vale School District 84|Vale School District 84
41|00015|Gervais School District 1|Gervais School District 1
41|00016|Yamhill-Carlton School District 1|Yamhill-Carlton School District 1
41|00019|Harrisburg School District 7J|Harrisburg School District 7J
41|00020|North Santiam School District 29J|North Santiam School District 29J
41|00021|South Wasco County School District 1|South Wasco County School District 1
41|00023|Hillsboro School District 1J|Hillsboro School District 1J
41|00040|Knappa School District 4|Knappa School District 4
41|00047|Ione School District 2|Ione School District 2
41|00048|North Wasco School District 21|North Wasco School District 21
41|00640|Myrtle Point School District 41|Myrtle Point School District 41
41|00990|Adel School District 21|Adel School District 21
41|01020|Adrian School District 61|Adrian School District 61
41|01120|Greater Albany School District 8J|Greater Albany School District 8J
41|01200|Alsea School District 7J|Alsea School District 7J
41|01230|Amity School District 4J|Amity School District 4J
41|01350|Annex School District 29|Annex School District 29
41|01470|Arlington School District 3|Arlington School District 3
41|01500|Arock School District 81|Arock School District 81
41|01560|Ashland School District 5|Ashland School District 5
41|01590|Ashwood School District 8|Ashwood School District 8
41|01620|Astoria School District 1|Astoria School District 1
41|01660|Athena-Weston School District 29J|Athena-Weston School District 29J
41|01710|Baker School District 5J|Baker School District 5J
41|01740|Burnt River School District 30J|Burnt River School District 30J
41|01800|Bandon School District 54|Bandon School District 54
41|01830|Banks School District 13|Banks School District 13
41|01920|Beaverton School District 48J|Beaverton School District 48J
41|01980|Bend-La Pine Administrative School District 1|Bend-La Pine Administrative School District 1
41|02040|Bethel School District 52|Bethel School District 52
41|02160|Blachly School District 090|Blachly School District 090
41|02190|Black Butte School District 41|Black Butte School District 41
41|02310|Brookings-Harbor School District 17|Brookings-Harbor School District 17
41|02490|Harney County School District 3|Harney County School District 3
41|02580|Butte Falls School District 91|Butte Falls School District 91
41|02610|Camas Valley School District 21J|Camas Valley School District 21J
41|02640|Canby School District 86|Canby School District 86
41|02780|Cascade School District 5|Cascade School District 5
41|02800|Centennial School District 28J|Centennial School District 28J
41|02840|Central School District 13J|Central School District 13J
41|02910|Central Linn School District 552|Central Linn School District 552
41|02940|Central Point School District 6|Central Point School District 6
41|03260|Clatskanie School District 6J|Clatskanie School District 6J
41|03265|Rainier School District 13|Rainier School District 13
41|03270|Colton School District 53|Colton School District 53
41|03330|Condon School District 25J|Condon School District 25J
41|03390|Coquille School District 8|Coquille School District 8
41|03420|Corbett School District 39|Corbett School District 39
41|03480|Corvallis School District 509J|Corvallis School District 509J
41|03540|Cove School District 15|Cove School District 15
41|03660|Coos Bay School District 9|Coos Bay School District 9
41|03690|Creswell School District 40|Creswell School District 40
41|03720|Crook County School District|Crook County School District
41|03780|Crow-Applegate-Lorane Sd 66|Crow-Applegate-Lorane Sd 66
41|03840|Culver School District 4|Culver School District 4
41|03860|Dallas School District 2|Dallas School District 2
41|03940|David Douglas School District 40|David Douglas School District 40
41|03960|Days Creek School District 15|Days Creek School District 15
