STATEFP|DISTRICT|NAME|NAMELSAD
48|01|1|Congressional District 1
48|02|2|Congressional District 2
48|03|3|Congressional District 3
48|04|4|Congressional District 4
48|05|5|Congressional District 5
48|06|6|Congressional District 6
48|07|7|Congressional District 7
48|08|8|Congressional District 8
48|09|9|Congressional District 9
48|10|10|Congressional District 10
48|11|11|Congressional District 11
48|12|12|Congressional District 12
48|13|13|Congressional District 13
48|14|14|Congressional District 14
48|15|15|Congressional District 15
48|16|16|Congressional District 16
48|17|17|Congressional District 17
48|18|18|Congressional District 18
48|19|19|Congressional District 19
48|20|20|Congressional District 20
48|21|21|Congressional District 21
48|22|22|Congressional District 22
48|23|23|Congressional District 23
48|24|24|Congressional District 24
48|25|25|Congressional District 25
48|26|26|Congressional District 26
48|27|27|Congressional District 27
48|28|28|Congressional District 28
48|29|29|Congressional District 29
48|30|30|Congressional District 30
48|31|31|Congressional District 31
48|32|32|Congressional District 32
