STATEFP|COUNTYFP|DISTRICT|NAME|NAMELSAD
22|001|1-1|Precinct 1-1|Precinct 1-1
22|001|1-2A|Precinct 1-2A|Precinct 1-2A
22|001|1-2B|Precinct 1-2B|Precinct 1-2B
22|001|1-3A|Precinct 1-3A|Precinct 1-3A
22|001|1-3B|Precinct 1-3B|Precinct 1-3B
22|001|1-4A|Precinct 1-4A|Precinct 1-4A
22|001|1-4B|Precinct 1-4B|Precinct 1-4B
22|001|1-5A|Precinct 1-5A|Precinct 1-5A
22|001|1-5B|Precinct 1-5B|Precinct 1-5B
22|001|1-6|Precinct 1-6|Precinct 1-6
22|001|1-7|Precinct 1-7|Precinct 1-7
22|001|1-8|Precinct 1-8|Precinct 1-8
22|001|1-9|Precinct 1-9|Precinct 1-9
22|001|2-1|Precinct 2-1|Precinct 2-1
22|001|2-2|Precinct 2-2|Precinct 2-2
22|001|2-3|Precinct 2-3|Precinct 2-3
22|001|2-4|Precinct 2-4|Precinct 2-4
22|001|2-5|Precinct 2-5|Precinct 2-5
22|001|3-1|Precinct 3-1|Precinct 3-1
22|001|3-2|Precinct 3-2|Precinct 3-2
22|001|3-3A|Precinct 3-3A|Precinct 3-3A
22|001|3-3B|Precinct 3-3B|Precinct 3-3B
22|001|3-4|Precinct 3-4|Precinct 3-4
22|001|3-5|Precinct 3-5|Precinct 3-5
22|001|3-6|Precinct 3-6|Precinct 3-6
22|001|3-7|Precinct 3-7|Precinct 3-7
22|001|4-1|Precinct 4-1|Precinct 4-1
22|001|4-2|Precinct 4-2|Precinct 4-2
22|001|4-3|Precinct 4-3|Precinct 4-3
22|001|4-4|Precinct 4-4|Precinct 4-4
22|001|4-5|Precinct 4-5|Precinct 4-5
22|001|4-6|Precinct 4-6|Precinct 4-6
22|001|5-1A|Precinct 5-1A|Precinct 5-1A
22|001|5-1B|Precinct 5-1B|Precinct 5-1B
22|001|5-2A|Precinct 5-2A|Precinct 5-2A
22|001|5-2B|Precinct 5-2B|Precinct 5-2B
22|001|5-3|Precinct 5-3|Precinct 5-3
22|001|5-4|Precinct 5-4|Precinct 5-4
22|001|5-5|Precinct 5-5|Precinct 5-5
22|001|6-1|Precinct 6-1|Precinct 6-1
22|001|6-10|Precinct 6-10|Precinct 6-10
22|001|6-11|Precinct 6-11|Precinct 6-11
22|001|6-12|Precinct 6-12|Precinct 6-12
22|001|6-13|Precinct 6-13|Precinct 6-13
22|001|6-14|Precinct 6-14|Precinct 6-14
22|001|6-15|Precinct 6-15|Precinct 6-15
22|001|6-16|Precinct 6-16|Precinct 6-16
22|001|6-2|Precinct 6-2|Precinct 6-2
22|001|6-3A|Precinct 6-3A|Precinct 6-3A
22|001|6-3B|Precinct 6-3B|Precinct 6-3B
