STATEFP|COUNTYFP|DISTRICT|NAME|NAMELSAD
27|001|0005|Aitkin|Aitkin Voting District
27|001|0010|Aitkin Twp.|Aitkin Twp. Voting District
27|001|0015|Ball Bluff Twp.|Ball Bluff Twp. Voting District
27|001|0020|Balsam Twp.|Balsam Twp. Voting District
27|001|0025|Beaver Twp.|Beaver Twp. Voting District
27|001|0030|Clark Twp.|Clark Twp. Voting District
27|001|0035|Cornish Twp.|Cornish Twp. Voting District
27|001|0038|Unorg. 47-24 (Davidson Unorg.)|Unorg. 47-24 (Davidson Unorg.) Voting District
27|001|0040|Farm Island Twp.|Farm Island Twp. Voting District
27|001|0045|Fleming Twp.|Fleming Twp. Voting District
27|001|0050|Glen Twp.|Glen Twp. Voting District
27|001|0055|Haugen Twp.|Haugen Twp. Voting District
27|001|0060|Hazelton Twp.|Hazelton Twp. Voting District
27|001|0065|Hill City|Hill City Voting District
27|001|0070|Hill Lake Twp.|Hill Lake Twp. Voting District
27|001|0075|Idun Twp.|Idun Twp. Voting District
27|001|0080|Jevne Twp.|Jevne Twp. Voting District
27|001|0082|Unorg. 45-24 (Jewett Unorg.)|Unorg. 45-24 (Jewett Unorg.) Voting District
27|001|0085|Kimberly Twp.|Kimberly Twp. Voting District
27|001|0090|Lakeside Twp.|Lakeside Twp. Voting District
27|001|0095|Lee Twp.|Lee Twp. Voting District
27|001|0100|Libby Twp. E|Libby Twp. E Voting District
27|001|0105|Libby Twp. W|Libby Twp. W Voting District
27|001|0110|Logan Twp.|Logan Twp. Voting District
27|001|0115|McGrath|McGrath Voting District
27|001|0120|McGregor|McGregor Voting District
27|001|0125|McGregor Twp.|McGregor Twp. Voting District
27|001|0130|Macville Twp.|Macville Twp. Voting District
27|001|0132|Millward Twp.|Millward Twp. Voting District
27|001|0135|Malmo Twp.|Malmo Twp. Voting District
27|001|0140|Morrison Twp.|Morrison Twp. Voting District
27|001|0145|Nordland Twp.|Nordland Twp. Voting District
27|001|0150|Palisade|Palisade Voting District
27|001|0155|Pliny Twp.|Pliny Twp. Voting District
27|001|0160|Rice River Twp.|Rice River Twp. Voting District
27|001|0165|Salo Twp.|Salo Twp. Voting District
27|001|0170|Seavey Twp.|Seavey Twp. Voting District
27|001|0175|Shamrock Twp.|Shamrock Twp. Voting District
27|001|0180|Spalding Twp.|Spalding Twp. Voting District
27|001|0185|Spencer Twp.|Spencer Twp. Voting District
27|001|0190|Tamarack|Tamarack Voting District
27|001|0195|Turner Twp.|Turner Twp. Voting District
27|001|0200|Verdon Twp.|Verdon Twp. Voting District
27|001|0205|Wagner Twp.|Wagner Twp. Voting District
27|001|0210|Waukenabo Twp.|Waukenabo Twp. Voting District
27|001|0215|Wealthwood Twp.|Wealthwood Twp. Voting District
27|001|0220|White Pine Twp.|White Pine Twp. Voting District
27|001|0225|Williams Twp.|Williams Twp. Voting District
27|001|0230|Workman Twp.|Workman Twp. Voting District
27|001|0240|NE Aitkin Unorg.|NE Aitkin Unorg. Voting District
27|001|0255|Unorg. 48-27 (Blind Lake Unorg.)|Unorg. 48-27 (Blind Lake Unorg.) Voting District
27|001|0260|NW Aitkin Unorg. P-1|NW Aitkin Unorg. P-1 Voting District
27|001|0285|Unorg. 51-27 (Lemay Unorg.)|Unorg. 51-27 (Lemay Unorg.) Voting District
27|001|0290|NW Aitkin Unorg. P-2|NW Aitkin Unorg. P-2 Voting District
27|003|1010|Andover P-1|Andover P-1
27|003|1020|Andover P-2|Andover P-2
27|003|1030|Andover P-3|Andover P-3
27|003|1040|Andover P-4|Andover P-4
27|003|1050|Andover P-5|Andover P-5
27|003|1060|Andover P-6|Andover P-6
27|003|1070|Andover P-7|Andover P-7
27|003|1080|Andover P-8|Andover P-8
27|003|1090|Andover P-9|Andover P-9
27|003|1100|Andover P-10|Andover P-10
27|003|1210|Anoka P-1|Anoka P-1
27|003|1220|Anoka P-2|Anoka P-2
27|003|1230|Anoka P-3|Anoka P-3
27|003|1240|Anoka P-4|Anoka P-4
27|003|1250|Anoka P-5|Anoka P-5
27|003|1260|Anoka P-6|Anoka P-6
27|003|1270|Anoka P-7|Anoka P-7
27|003|1280|Anoka P-8|Anoka P-8
27|003|1410|Bethel P-1|Bethel P-1
27|003|1610|Blaine D-1 P-1|Blaine D-1 P-1
27|003|1630|Blaine D-1 P-2|Blaine D-1 P-2
27|003|1640|Blaine D-1 P-3|Blaine D-1 P-3
27|003|1650|Blaine D-1 P-4|Blaine D-1 P-4
27|003|1660|Blaine D-1 P-5|Blaine D-1 P-5
27|003|1670|Blaine D-1 P-6|Blaine D-1 P-6
27|003|1680|Blaine D-1 P-7|Blaine D-1 P-7
27|003|1810|Blaine D-2 P-1|Blaine D-2 P-1
27|003|1820|Blaine D-2 P-2|Blaine D-2 P-2
27|003|1840|Blaine D-2 P-3|Blaine D-2 P-3
27|003|1850|Blaine D-2 P-4|Blaine D-2 P-4
27|003|1860|Blaine D-2 P-5|Blaine D-2 P-5
27|003|1870|Blaine D-2 P-6|Blaine D-2 P-6
27|003|1872|Blaine D-2 P-7|Blaine D-2 P-7
27|003|1875|Blaine D-2 P-8|Blaine D-2 P-8
27|003|1880|Blaine D-2 P-9|Blaine D-2 P-9
27|003|2010|Blaine D-3 P-1|Blaine D-3 P-1
27|003|2020|Blaine D-3 P-2|Blaine D-3 P-2
27|003|2040|Blaine D-3 P-3|Blaine D-3 P-3
27|003|2050|Blaine D-3 P-4|Blaine D-3 P-4
27|003|2060|Blaine D-3 P-5|Blaine D-3 P-5
27|003|2070|Blaine D-3 P-6|Blaine D-3 P-6
27|003|2410|Centerville P-1|Centerville P-1
27|003|2610|Circle Pines P-1|Circle Pines P-1
27|003|2620|Circle Pines P-2|Circle Pines P-2
27|003|2810|Columbia Heights P-1|Columbia Heights P-1
27|003|2820|Columbia Heights P-2|Columbia Heights P-2
27|003|2830|Columbia Heights P-3|Columbia Heights P-3
27|003|2840|Columbia Heights P-4|Columbia Heights P-4
27|003|2850|Columbia Heights P-5|Columbia Heights P-5
27|003|2860|Columbia Heights P-6|Columbia Heights P-6
27|003|2870|Columbia Heights P-7|Columbia Heights P-7
27|003|2880|Columbia Heights P-8|Columbia Heights P-8
27|003|3010|Columbus P-1|Columbus P-1
27|003|3210|Coon Rapids W-1 P-1|Coon Rapids W-1 P-1
27|003|3220|Coon Rapids W-1 P-2|Coon Rapids W-1 P-2
27|003|3230|Coon Rapids W-1 P-3|Coon Rapids W-1 P-3
27|003|3240|Coon Rapids W-1 P-4|Coon Rapids W-1 P-4
27|003|3410|Coon Rapids W-2 P-1|Coon Rapids W-2 P-1
27|003|3420|Coon Rapids W-2 P-2|Coon Rapids W-2 P-2
