STATEFP|DISTRICT|NAME|NAMELSAD
38|00014|Bismarck Public School District 1|Bismarck Public School District 1
38|00016|Strasburg Public School District 15|Strasburg Public School District 15
38|00017|Linton Public School District 36|Linton Public School District 36
38|00018|Cavalier Public School District 6|Cavalier Public School District 6
38|00021|Jamestown Public School District 1|Jamestown Public School District 1
38|00023|Scranton Public School District 33|Scranton Public School District 33
38|00024|Powers Lake Public School District 27|Powers Lake Public School District 27
38|00025|Kindred Public School District 2|Kindred Public School District 2
38|00027|New England Public School District 9|New England Public School District 9
38|00029|Drake Public School District 57|Drake Public School District 57
38|00031|Hazen Public School District 3|Hazen Public School District 3
38|00032|Beulah Public School District 27|Beulah Public School District 27
38|00036|Richland Public School District 44|Richland Public School District 44
38|00038|Dickinson Public School District 1|Dickinson Public School District 1
38|00039|Tioga Public School District 15|Tioga Public School District 15
38|00040|Dakota Prairie Public School District 1|Dakota Prairie Public School District 1
38|00041|May-Port CG Public School District 14|May-Port CG Public School District 14
38|00042|Midkota Public School District 7|Midkota Public School District 7
38|00043|Gackle-Streeter Public School District 56|Gackle-Streeter Public School District 56
38|00044|Northern Cass Public School District 97|Northern Cass Public School District 97
38|00045|Elgin-New Leipzig Public School District 49|Elgin-New Leipzig Public School District 49
38|00046|Mott-Regent Public School District 1|Mott-Regent Public School District 1
38|00047|Towner-Granville-Upham Public School District 60|Towner-Granville-Upham Public School District 60
38|00048|Richardton-Taylor Public School District 34|Richardton-Taylor Public School District 34
38|00049|Fessenden-Bowdon Public School District 25|Fessenden-Bowdon Public School District 25
38|00050|Mohall-Lansford-Sherwood Public School District 1|Mohall-Lansford-Sherwood Public School District 1
38|00051|Grand Forks AFB Public School District 140|Grand Forks AFB Public School District 140
38|00052|Center-Stanton Public School District 1|Center-Stanton Public School District 1
38|00054|North Border School District 100|North Border School District 100
38|00056|Fordville-Lankin Public School District 5|Fordville-Lankin Public School District 5
38|00057|Litchville-Marion Public School District 46|Litchville-Marion Public School District 46
38|00058|Lewis and Clark Public School District 161|Lewis and Clark Public School District 161
38|00059|New Rockford-Sheyenne Public School District 2|New Rockford-Sheyenne Public School District 2
